benchmark,category,cs,status,cputime (s),walltime (s),memUsage,status-2,cputime (s)-2,walltime (s)-2,memUsage-2,speedup-2,status-4,cputime (s)-4,walltime (s)-4,memUsage-4,speedup-4,status-6,cputime (s)-6,walltime (s)-6,memUsage-6,speedup-6,status-8,cputime (s)-8,walltime (s)-8,memUsage-8,speedup-8
freetds-1.00.98/defncopy.bc,OSS,0,OK,0.192072718,0.234277444,21815296,OK,0.198651411,0.229979147,22056960,1.018689942,OK,0.195598321,0.2149837,22245376,1.089745148,OK,0.194616812,0.219953909,22781952,1.06512062,OK,0.194499114,0.216400265,23003136,1.082611632
freetds-1.00.98/fisql.bc,OSS,0,OK,0.623198656,0.691335361,22990848,OK,1.014724159,0.735746071,24145920,0.939638536,OK,0.864190523,0.707008833,24510464,0.9778312925,OK,0.752815287,0.718704272,25317376,0.9619190924,OK,1.114930468,0.691593001,25821184,0.9996274688
freetds-1.00.98/freebcp.bc,OSS,0,OK,0.111538404,0.134512658,20459520,OK,0.114521327,0.154349329,20836352,0.8714819745,OK,0.112511397,0.186673883,20889600,0.7205756683,OK,0.113848546,0.142799928,20910080,0.9419658671,OK,0.113226604,0.14667988,21012480,0.9170491413
fsarchiver-0.8.5/fsarchiver.bc,OSS,0,OK,204.3226553,204.4253507,132927488,OK,232.9957455,118.5110164,160710656,1.724948085,OK,286.1346427,85.9721213,180355072,2.377809779,OK,300.4322359,83.12521152,184561664,2.459246082,OK,312.4329193,70.20714763,189702144,2.911745565
fstrm-0.5.0/fstrm_capture.bc,OSS,0,OK,2.231632552,2.317386692,32669696,OK,3.133739665,1.806003899,36397056,1.283157081,OK,3.182680828,1.584237944,40443904,1.462776915,OK,3.28872281,1.53387097,45953024,1.510809408,OK,3.457297894,1.481556916,48832512,1.564156373
fstrm-0.5.0/fstrm_dump.bc,OSS,0,OK,0.064041503,0.098468702,17498112,OK,0.064940706,0.089691913,17932288,1.097854853,OK,0.064597517,0.086055162,17911808,1.144250963,OK,0.066211482,0.117617951,18071552,0.8371911019,OK,0.064344397,0.086020581,18006016,1.144710962
fstrm-0.5.0/fstrm_replay.bc,OSS,0,OK,1.870258632,1.920573627,29609984,OK,2.525416628,1.434766289,33660928,1.338596844,OK,2.426965918,1.170460036,38080512,1.640870741,OK,2.611247035,1.170279737,42295296,1.641123542,OK,2.990589136,1.170041086,46198784,1.641458279
fuse-2.9.7/fusermount.bc,OSS,0,OK,0.203237768,0.230071641,24141824,OK,0.238268439,0.243113858,25296896,0.9463534613,OK,0.255179206,0.273353398,25473024,0.8416637316,OK,0.215105654,0.264971738,25481216,0.8682874737,OK,0.21079059,0.236214599,25309184,0.9739941645
fuse-2.9.7/mount.fuse.bc,OSS,0,OK,0.082365375,0.153855995,18214912,OK,0.094095445,0.128211912,18698240,1.200013264,OK,0.109006978,0.103630389,19251200,1.484660981,OK,0.114405913,0.139832932,19263488,1.100284409,OK,0.094319822,0.108386633,19685376,1.41951079
fuse-2.9.7/ulockmgr_server.bc,OSS,0,OK,0.063503213,0.087464638,17891328,OK,0.064404824,0.093437604,17960960,0.9360753514,OK,0.063896938,0.086683133,18219008,1.009015652,OK,0.066541723,0.096980015,18853888,0.9018831148,OK,0.06448554,0.088879818,18743296,0.9840776002
fuse3-3.5.0/fusermount3.bc,OSS,0,OK,0.215490746,0.283221659,24457216,OK,0.25860485,0.266644825,25403392,1.062168219,OK,0.233623534,0.263751089,25407488,1.073821762,OK,0.227289192,0.271570815,25919488,1.042901679,OK,0.223109231,0.248752658,25796608,1.138567368
fvwm-2.6.8/fvwm-root.bc,OSS,0,OK,3.178110247,3.206954441,56680448,OK,3.678077542,2.239305374,60624896,1.432120191,OK,4.320220072,1.924691294,65024000,1.666217565,OK,4.559643369,1.899450572,68734976,1.688358986,OK,4.58161225,1.856295386,69132288,1.727609983
fvwm-2.6.8/FvwmAnimate.bc,OSS,0,OK,17.63677557,17.72701985,61566976,OK,20.5405933,12.34603763,66560000,1.435846899,OK,27.42600168,11.22051756,69812224,1.579875415,OK,23.15573921,11.60132079,73650176,1.528017385,OK,30.96930553,11.43877053,73900032,1.549731224
fvwm-2.6.8/FvwmAuto.bc,OSS,0,OK,0.131250689,0.18102449,21598208,OK,0.135679013,0.160322431,22368256,1.129127652,OK,0.134212879,0.310840266,22355968,0.5823714293,OK,0.139011941,0.190322652,23093248,0.9511452688,OK,0.137639792,0.171545298,23183360,1.055257661
fvwm-2.6.8/FvwmBacker.bc,OSS,0,OK,9.519833634,9.645436799,57360384,OK,10.63939768,5.713912483,67059712,1.688061696,OK,12.64787291,4.052235663,85229568,2.380275384,OK,12.99755683,3.334394361,95842304,2.892710266,OK,12.44550883,2.688923806,108552192,3.587099336
fvwm-2.6.8/FvwmBanner.bc,OSS,0,OK,9.178379753,9.264002005,62865408,OK,9.521476648,8.875393703,65310720,1.043784909,OK,9.493615027,8.657891203,67350528,1.070006747,OK,9.864716392,8.849709235,70946816,1.04681428,OK,9.830736077,8.798113348,70615040,1.052953246
fvwm-2.6.8/FvwmButtons.bc,OSS,0,OK,2252.267803,2252.45417,171847680,OK,2619.613835,1310.53369,186195968,1.718730459,OK,2857.010239,758.4095025,203804672,2.969970923,OK,3521.884443,691.4043496,223686656,3.257795777,OK,4641.187483,819.6615433,242434048,2.748029585
fvwm-2.6.8/FvwmCommand.bc,OSS,0,OK,0.339798214,0.481831922,23744512,OK,0.480887455,0.332893362,26013696,1.447406218,OK,0.50859823,0.334439759,27271168,1.440713638,OK,0.524763282,0.388100894,27820032,1.241512013,OK,0.504303762,0.32134529,27754496,1.499421143
fvwm-2.6.8/FvwmCommandS.bc,OSS,0,OK,0.199644514,0.331698836,22396928,OK,0.23719264,0.239804165,23764992,1.383207152,OK,0.256908122,0.299490171,23801856,1.107544982,OK,0.264805513,0.34229302,24539136,0.9690493718,OK,0.258028828,0.228307779,24539136,1.452858231
fvwm-2.6.8/FvwmConsole.bc,OSS,0,OK,0.134397265,0.197448235,21331968,OK,0.145557335,0.173261476,21696512,1.139596866,OK,0.144305202,0.235445565,21852160,0.838615223,OK,0.141517188,0.166552641,22605824,1.185500475,OK,0.13969732,0.156417699,22298624,1.262313896
fvwm-2.6.8/FvwmConsoleC.bc,OSS,0,OK,0.066422983,0.113879763,18026496,OK,0.068257778,0.093687883,17870848,1.215522855,OK,0.068714344,0.097883232,18100224,1.16342463,OK,0.068653451,0.099408352,18395136,1.145575404,OK,0.068472453,0.087151682,18784256,1.306684626
fvwm-2.6.8/FvwmCpp.bc,OSS,0,OK,1.097469995,1.160868501,41308160,OK,1.215879426,0.854422151,43712512,1.358659182,OK,1.353733926,0.802939455,46055424,1.445773394,OK,1.442586931,0.862033634,47669248,1.346662654,OK,1.412696166,0.826140862,48021504,1.405170177
fvwm-2.6.8/FvwmEvent.bc,OSS,0,OK,0.565356173,0.588760286,22585344,OK,0.886335901,0.607049596,24915968,0.9698718027,OK,0.899241539,0.619124866,25985024,0.9509556445,OK,0.928625839,0.645582769,28225536,0.9119826524,OK,0.909920225,0.614042227,29282304,0.9588270319
fvwm-2.6.8/FvwmIconMan.bc,OSS,0,OK,4122.610476,4123.164456,197349376,OK,4565.833127,2287.869332,205864960,1.80218529,OK,5151.828053,1431.649982,224669696,2.880008738,OK,5676.922785,1176.358084,243388416,3.505024968,OK,6440.638626,1100.936621,262803456,3.745142433
fvwm-2.6.8/FvwmIdent.bc,OSS,0,OK,1173.240019,1173.289814,91148288,OK,2069.011012,1047.852287,97107968,1.11970917,OK,2337.484071,1061.676052,102236160,1.105129772,OK,2321.204938,1057.897684,107626496,1.109076834,OK,2362.264457,1050.725776,111611904,1.116647026
fvwm-2.6.8/FvwmM4.bc,OSS,0,OK,1.1298538,1.153750549,41439232,OK,1.229588318,0.87847466,44179456,1.313356664,OK,1.393412823,0.853501781,46493696,1.351784583,OK,1.374977556,0.997241244,47804416,1.15694227,OK,1.490481233,0.838139091,48840704,1.37656215
fvwm-2.6.8/FvwmPager.bc,OSS,0,OK,1111.289654,1111.519508,108277760,OK,1234.961324,619.5043698,117100544,1.794207697,OK,1733.157069,481.6864193,132648960,2.307558328,OK,2041.429843,487.628321,148090880,2.279440017,OK,2109.337295,430.7873244,159666176,2.580204768
fvwm-2.6.8/FvwmProxy.bc,OSS,0,OK,413.7338257,413.8367862,103358464,OK,511.6236835,260.9921529,109813760,1.585629229,OK,634.7758998,225.7814839,120369152,1.832908435,OK,700.8290986,233.8402626,135348224,1.769741368,OK,699.7205755,228.5461373,140455936,1.810736297
fvwm-2.6.8/FvwmRearrange.bc,OSS,0,OK,0.681300202,0.797175184,27635712,OK,0.870897448,0.629152888,28966912,1.267061154,OK,0.897708991,0.660022388,30494720,1.207800218,OK,0.945442031,0.733358554,33193984,1.087019685,OK,0.958690827,0.626549391,33558528,1.272326165
fvwm-2.6.8/FvwmScript.bc,OSS,0,OK,26.9235999,26.95416472,106315776,OK,31.52254,17.25886358,111775744,1.561757794,OK,38.32940112,15.83047613,119611392,1.702675554,OK,37.89748444,15.25712089,131014656,1.76666128,OK,39.09024299,15.16020011,132956160,1.777955735
fwknop-2.6.10/fwknop.bc,OSS,0,OK,6.305157131,6.333771762,47747072,OK,8.497992546,5.421129337,51425280,1.168349133,OK,8.739470608,5.57634697,52211712,1.135828132,OK,8.602965616,5.53152972,54165504,1.145030775,OK,8.769002577,5.5461941,54788096,1.142003263
fwknop-2.6.10/fwknopd.bc,OSS,0,OK,274.1663381,274.2069398,67215360,OK,377.6094103,191.5047569,70635520,1.431854458,OK,463.8785729,179.4583999,74797056,1.527969379,OK,468.1041069,172.1492304,81711104,1.592844413,OK,479.0227768,173.401291,83664896,1.581343128
fzy-1.0/fzy.bc,OSS,0,OK,1.015082393,1.041388308,23449600,OK,1.395894548,0.777079728,25952256,1.340130582,OK,1.619523273,0.65806949,29196288,1.58248988,OK,1.561542982,0.636434414,32919552,1.63628535,OK,1.950471311,0.656134157,30613504,1.587157591
gammu-1.40.0/gammu-detect.bc,OSS,0,OK,0.115307241,0.134066484,19111936,OK,0.121329173,0.135471265,19939328,0.9896304135,OK,0.12156251,0.198359354,19398656,0.6758767928,OK,0.117147894,0.141265755,19865600,0.9490373941,OK,0.118744096,0.141116219,20054016,0.9500430563
gammu-1.40.0/gammu-smsd-inject.bc,OSS,0,OK,0.595891598,0.624268447,35442688,OK,0.75226674,0.599586952,36995072,1.041164163,OK,0.808881331,0.614661446,36896768,1.015629744,OK,0.784287436,0.60740482,37773312,1.027763407,OK,0.764334753,0.61006348,37494784,1.023284408
gammu-1.40.0/gammu-smsd-monitor.bc,OSS,0,OK,0.073142249,0.099501345,18386944,OK,0.074170709,0.106936676,18477056,0.9304697763,OK,0.07383293,0.102644596,18505728,0.9693773357,OK,0.071931419,0.152445742,18784256,0.6527000603,OK,0.073008659,0.098514203,18698240,1.010020301
gammu-1.40.0/gammu-smsd.bc,OSS,0,OK,0.091216946,0.112312544,19271680,OK,0.092137799,0.11272763,19668992,0.9963177971,OK,0.094457504,0.115266863,19836928,0.9743697458,OK,0.090703312,0.284066255,20058112,0.3953744664,OK,0.092351815,0.11526272,20336640,0.9744047685
gawk-4.2.1/grcat.bc,OSS,0,OK,0.050083239,0.197873081,16527360,OK,0.048266108,0.06944629,16625664,2.849296644,OK,0.049478847,0.078680105,16875520,2.514906163,OK,0.046739611,0.09998733,16658432,1.978981547,OK,0.047923869,0.071734718,16756736,2.758400486
gawk-4.2.1/pwcat.bc,OSS,0,OK,0.049312701,0.178811263,16392192,OK,0.047865302,0.067194172,16605184,2.661112678,OK,0.049577297,0.068527955,16633856,2.609318533,OK,0.045757964,0.166697426,16773120,1.07266961,OK,0.047161395,0.067950886,16654336,2.631478021
gdmap-0.8.1/gdmap.bc,OSS,0,OK,0.249666045,0.273726885,27525120,OK,0.251047405,0.27510928,27267072,0.9949751059,OK,0.251907687,0.27672236,27287552,0.989175161,OK,0.247290149,0.349805191,27885568,0.7825123584,OK,0.249012648,0.271651784,27250688,1.007638827
genius-1.0.24/genius-readline-helper-fifo.bc,OSS,0,OK,0.072258885,0.092216923,18329600,OK,0.074434666,0.094413121,18591744,0.9767384239,OK,0.074428256,0.095582648,18608128,0.9647872802,OK,0.072720287,0.100506182,18669568,0.9175248842,OK,0.07318068,0.100834376,18604032,0.9145385399
genius-1.0.24/gnome-genius.bc,OSS,0,OK,11006.67471,11006.92822,493748224,OK,12229.14664,6148.750492,496308224,1.790108127,OK,13351.6552,3445.033115,519733248,3.195013765,OK,13967.52041,2520.552573,542617600,4.366871115,OK,15190.7835,2102.302692,550621184,5.235653394
gftp-2.0.19/gftp-gtk.bc,OSS,0,OK,4.600819537,4.634047884,100573184,OK,5.470663767,4.079764688,100941824,1.13586156,OK,6.135656093,3.888795054,103366656,1.191641066,OK,6.134883153,3.946073702,106713088,1.174343977,OK,6.463088972,3.744510985,106835968,1.237557562
gftp-2.0.19/gftp-text.bc,OSS,0,OK,14.1334329,14.24157656,85254144,OK,17.24689824,9.75573165,92905472,1.459816349,OK,23.90283434,8.719736513,95670272,1.633257672,OK,24.11210792,9.130145011,101294080,1.559841223,OK,26.97263152,9.17699991,100519936,1.55187716
ghostscript-9.27/gpcl6c.bc,OSS,0,OK,0.048623684,0.144241108,16506880,OK,0.048982624,0.09605719,16752640,1.501616985,OK,0.047656927,0.069141677,16818176,2.086167334,OK,0.047728384,0.07330756,17027072,1.967615727,OK,0.050398782,0.100932297,16859136,1.429087738
ghostscript-9.27/gsc.bc,OSS,0,OK,0.048702266,0.10503833,16855040,OK,0.049050482,0.070990228,16855040,1.479616744,OK,0.048509417,0.077781126,16855040,1.35043468,OK,0.047897055,0.093892773,17006592,1.118705164,OK,0.051227118,0.072207142,16879616,1.454680619
ghostscript-9.27/gsx.bc,OSS,0,OK,0.084455702,0.106220438,20574208,OK,0.085275787,0.109221064,20533248,0.9725270393,OK,0.08383492,0.106314174,20393984,0.9991183114,OK,0.083377524,0.145734133,20844544,0.7288645138,OK,0.08835121,0.124894798,20545536,0.850479281
ghostscript-9.27/gxpsc.bc,OSS,0,OK,0.048977191,0.159408177,16756736,OK,0.048593542,0.082664767,16744448,1.928369035,OK,0.047170995,0.074774754,16646144,2.131844887,OK,0.046882209,0.075312015,16932864,2.116636728,OK,0.05053989,0.071898094,16756736,2.217140513
gif2png-2.5.13/gif2png.bc,OSS,0,OK,7.281706299,7.306284831,26791936,OK,8.640524444,4.435791279,32456704,1.647120969,OK,11.29589925,3.486242654,37244928,2.095747645,OK,11.08611484,3.098017304,41824256,2.358374442,OK,12.91364588,3.20281018,43913216,2.281210693
gifsicle-1.91/gifdiff.bc,OSS,0,OK,80.64216834,80.66593605,37629952,OK,97.8207118,49.09425462,42893312,1.643083018,OK,114.5993858,36.22412031,52252672,2.226857005,OK,119.2463133,35.03131811,56856576,2.302680584,OK,125.623135,35.35062376,59269120,2.281881548
gifsicle-1.91/gifview.bc,OSS,0,OK,50.28629972,50.30984247,40824832,OK,59.96991161,30.4080436,46383104,1.654491263,OK,64.56277454,20.30771196,54595584,2.477376209,OK,68.55873229,18.51993367,65138688,2.716523901,OK,72.13751179,18.58785349,69828608,2.706597752
giggle-0.7/giggle.bc,OSS,0,OK,0.744141369,0.895418821,68444160,OK,0.740945593,0.762640932,67035136,1.174102757,OK,0.723653859,0.748565819,66977792,1.196179145,OK,0.747314877,0.869880393,68849664,1.029358551,OK,0.760067558,0.79971361,67022848,1.119674356
gkrellm-2.3.10/gkrellm.bc,OSS,0,OK,14.21893659,14.60746365,331333632,OK,20.16399795,13.38498493,332640256,1.091332095,OK,19.94317667,12.41933725,335556608,1.17618705,OK,21.26873384,13.25703114,341807104,1.10186538,OK,21.92492839,13.15313712,338808832,1.110568796
gkrellm-2.3.10/gkrellmd.bc,OSS,0,OK,1.611986126,1.643525859,48840704,OK,2.256810468,1.699116996,49008640,0.9672823372,OK,2.330039208,1.669640073,50388992,0.9843593752,OK,2.26452817,1.763905762,51679232,0.9317537787,OK,2.014765795,1.739673642,52260864,0.9447322873
glyr-1.0.10/glyrc.bc,OSS,0,OK,0.411683904,0.441027213,26034176,OK,0.529806257,0.350275427,27955200,1.259086933,OK,0.578022456,0.305380897,29241344,1.4441873,OK,0.641800556,0.316572773,31223808,1.393130587,OK,0.70535702,0.362646344,31424512,1.216135831
gmtp-1.3.11/gmtp.bc,OSS,0,OK,0.75585749,0.823785148,48132096,OK,0.842427385,0.788125303,48914432,1.045246416,OK,0.806475319,0.759161851,49315840,1.085124532,OK,0.830184647,0.782179814,51257344,1.053191521,OK,0.853279354,0.792458391,50446336,1.039531106
gnupg-2.2.15/dirmngr_ldap.bc,OSS,0,OK,8.465828959,8.494851098,39231488,OK,9.859439534,5.975006994,43556864,1.421730737,OK,14.3704659,5.784658816,46600192,1.468513765,OK,14.6033327,6.056233438,51441664,1.402662428,OK,14.48949826,6.203358359,52862976,1.369395512
gnupg-2.2.15/dirmngr-client.bc,OSS,0,OK,7.930377222,7.957867152,46870528,OK,9.5430944,5.561837579,50548736,1.430798192,OK,13.54343741,5.133342679,53800960,1.550231038,OK,14.3441586,5.394018818,57421824,1.475313198,OK,13.46270616,5.402436973,59146240,1.473014344
gnupg-2.2.15/gpg-agent.bc,OSS,0,OK,147.1952787,147.2972641,145022976,OK,165.0416064,85.2843232,163848192,1.72713177,OK,196.0714107,60.52095938,181125120,2.433822359,OK,251.4344826,71.51198244,186712064,2.059756408,OK,289.6210979,68.71549463,186720256,2.143581515
gnupg-2.2.15/gpg-check-pattern.bc,OSS,0,OK,8.25748678,8.350135227,47173632,OK,9.353659546,5.501417317,51101696,1.517815273,OK,14.17116988,5.367263267,54259712,1.555752869,OK,14.83213732,5.678611768,58355712,1.470453619,OK,15.37348529,5.988317742,60301312,1.394404169
gnupg-2.2.15/gpg-connect-agent.bc,OSS,0,OK,22.4406568,22.48576231,65462272,OK,25.97133649,14.29798303,71999488,1.572652749,OK,35.7631359,12.09708294,79982592,1.858775577,OK,34.68362024,10.85770972,86474752,2.070948929,OK,35.08649436,10.80397437,89423872,2.081249134
gnupg-2.2.15/gpg-preset-passphrase.bc,OSS,0,OK,7.864561662,7.913003932,38780928,OK,9.531029479,5.542504401,43356160,1.427694659,OK,13.68670272,5.091170372,45916160,1.554260289,OK,12.88727713,5.149184243,50384896,1.536749038,OK,13.16961807,5.107894492,51400704,1.549171375
gnupg-2.2.15/gpg-protect-tool.bc,OSS,0,OK,13.63987395,13.68773629,79282176,OK,16.69955998,9.625524752,84054016,1.422024943,OK,22.59942076,8.622094159,88965120,1.587518767,OK,22.80820192,8.516510728,94134272,1.607200029,OK,21.75878229,8.466669,95006720,1.616661321
gnupg-2.2.15/gpg-wks-client.bc,OSS,0,OK,33.55326701,33.62814223,85676032,OK,40.2684608,22.09549935,90914816,1.521945338,OK,47.25046647,15.89475848,103428096,2.115674942,OK,48.40186622,13.44850343,114331648,2.500511853,OK,50.59128097,12.69375137,126808064,2.649188664
gnupg-2.2.15/gpg-wks-server.bc,OSS,0,OK,14.53594996,14.59400081,75476992,OK,17.14433373,9.91833224,80637952,1.471416813,OK,23.76138679,8.61018699,88670208,1.69496909,OK,22.33365655,8.346943183,94527488,1.748424602,OK,22.85602904,8.745563833,92860416,1.668731838
gnupg-2.2.15/gpgconf.bc,OSS,0,OK,184.4423293,184.5650555,84697088,OK,210.8764118,106.6771194,90963968,1.730127852,OK,286.6212824,88.05060515,100556800,2.096124782,OK,312.5530487,86.76705276,111243264,2.127132934,OK,321.3881401,87.49967,117014528,2.109322875
gnupg-2.2.15/gpgparsemail.bc,OSS,0,OK,0.376877597,0.423952776,24453120,OK,0.564756472,0.362501779,26255360,1.16951916,OK,0.612016743,0.352375105,27312128,1.203129194,OK,0.646053184,0.378425021,28426240,1.120308522,OK,0.652590849,0.35308878,28352512,1.200697388
gnupg-2.2.15/gpgtar.bc,OSS,0,OK,8.47995862,8.537166468,59109376,OK,10.61858577,6.053477504,64163840,1.410291269,OK,15.33963593,5.509082567,67035136,1.549653026,OK,15.47994666,5.371620789,71258112,1.589309224,OK,14.86597914,5.282118686,72994816,1.616239046
gnupg-2.2.15/kbxutil.bc,OSS,0,OK,16.07982789,16.13038418,64434176,OK,19.66770513,11.99708145,69062656,1.344525687,OK,25.52665591,10.54391856,74227712,1.529828221,OK,24.85777862,10.22243157,78987264,1.577940049,OK,23.96501666,10.20561116,81604608,1.580540737
gnupg-2.2.15/scdaemon.bc,OSS,0,OK,49.3736488,49.47325118,144334848,OK,59.23000198,32.74301649,150974464,1.510955816,OK,80.81731238,29.85225837,160829440,1.657269965,OK,83.84876935,28.90711598,168701952,1.711455796,OK,81.92539447,28.51768561,169803776,1.734827008
gnupg-2.2.15/symcryptrun.bc,OSS,0,OK,25.97732059,26.03229608,52256768,OK,31.47524989,17.72446186,58429440,1.46872138,OK,46.23427548,16.68716706,62578688,1.560018905,OK,47.1193912,16.25258876,67764224,1.601732282,OK,42.60686968,16.17378652,70504448,1.609536274
gnupg-2.2.15/watchgnupg.bc,OSS,0,OK,0.097535494,0.163463696,19304448,OK,0.125342821,0.127868232,20168704,1.278376133,OK,0.124776293,0.143475113,20439040,1.139317423,OK,0.12412921,0.129769824,20742144,1.259643351,OK,0.127059005,0.126977161,21032960,1.287347226
goaccess-1.3/goaccess.bc,OSS,0,OK,986.4534356,986.6169583,120598528,OK,1250.123654,631.708629,131383296,1.561822829,OK,1574.645794,486.8679695,137031680,2.026456904,OK,1684.702631,440.1429585,145514496,2.241582966,OK,1759.939886,409.5674719,150196224,2.408924111
gob2-2.0.20/gob2.bc,OSS,0,OK,97.9225366,98.11684457,109989888,OK,118.5910219,60.75339517,119463936,1.615001833,OK,122.7962317,37.55949677,131915776,2.612304557,OK,128.2683389,32.87518705,144506880,2.98452582,OK,131.1225329,29.92462327,158715904,3.278799658
gocr-0.52/gocr.bc,OSS,0,OK,10065.98907,10066.87058,171610112,OK,17891.55329,9965.247341,187080704,1.010197764,OK,21202.63561,10169.23034,199962624,0.9899343656,OK,21795.43913,10358.41212,210399232,0.971854611,OK,21782.39916,10384.35139,215339008,0.9694269967
gpa-0.10.0/gpa.bc,OSS,0,OK,3.209843126,3.44808021,177565696,OK,3.185993918,3.143789098,175804416,1.096791198,OK,3.112787718,3.079386427,176320512,1.119729625,OK,3.182910416,3.233228809,180940800,1.066451035,OK,3.179305954,3.151795979,176709632,1.094004889
gpart-0.3/gpart.bc,OSS,0,OK,3.508954693,3.535893735,36331520,OK,6.348908875,3.322426543,38133760,1.064250387,OK,5.077289231,3.259238047,40714240,1.084883548,OK,5.282874228,3.191435313,44572672,1.107932133,OK,5.681882968,3.231537946,45993984,1.094182954
gpsd-3.18.1/cgps.bc,OSS,0,OK,56.67188537,56.78926731,62644224,OK,62.03352613,31.28372209,72146944,1.815297654,OK,71.68986847,21.17224547,81379328,2.682250563,OK,78.24511923,17.27012311,101421056,3.288295454,OK,88.33397645,18.50448355,106176512,3.068946354
gpsd-3.18.1/gpsdctl.bc,OSS,0,OK,0.062057012,0.085779733,18055168,OK,0.060946129,0.087153023,17924096,0.9842427726,OK,0.062469753,0.092561562,18030592,0.9267316924,OK,0.063247265,0.092964143,18276352,0.922718483,OK,0.064582363,0.093564083,17887232,0.916801942
gpsd-3.18.1/gpspipe.bc,OSS,0,OK,0.496686998,0.66598733,45260800,OK,0.513950471,0.51982404,45572096,1.281178396,OK,0.518261183,0.512828477,45826048,1.298655125,OK,0.528185242,0.546704054,47169536,1.218186193,OK,0.536887091,0.527009191,46157824,1.263711035
gpsd-3.18.1/gpxlogger.bc,OSS,0,OK,107.1691251,107.2017843,63299584,OK,118.6867009,59.59172641,71327744,1.798937382,OK,143.9145803,39.8069075,82685952,2.693044776,OK,163.6158954,33.09676183,100777984,3.239041476,OK,179.0117125,32.04138702,113520640,3.345728579
gpsd-3.18.1/lcdgps.bc,OSS,0,OK,46.67477866,46.76190966,60710912,OK,51.63424963,26.22989033,68505600,1.782771833,OK,60.77162815,17.18839055,77615104,2.720551963,OK,71.13596757,15.85286833,97488896,2.949744405,OK,76.77583695,15.70072212,108244992,2.978328596
gpsd-3.18.1/ntpshmmon.bc,OSS,0,OK,0.075500025,0.144262106,17915904,OK,0.094641432,0.103604742,18661376,1.392427636,OK,0.083946749,0.103009522,18845696,1.400473502,OK,0.084390063,0.108993488,19517440,1.323584635,OK,0.087853747,0.106616475,19542016,1.353093938
gpsd-3.18.1/ppscheck.bc,OSS,0,OK,0.053754778,0.121138759,16936960,OK,0.051878211,0.078072888,16982016,1.551611092,OK,0.055154174,0.132830509,17072128,0.9119799353,OK,0.052930497,0.083132632,17342464,1.457174591,OK,0.05591073,0.088842792,17203200,1.363518146
gsasl-1.8.0/gsasl.bc,OSS,0,OK,1.07501133,1.124071241,35229696,OK,1.398708621,1.169514676,37285888,0.9611433393,OK,1.466990163,1.194598375,38039552,0.9409616357,OK,1.29959614,1.168162361,38993920,0.9622560001,OK,1.467958253,1.17715628,39559168,0.9549040005
gv-3.7.4/gv.bc,OSS,0,OK,17.78354661,17.97114832,170356736,OK,20.77087149,12.07324365,173219840,1.488510365,OK,24.24984834,9.596224706,184090624,1.872731086,OK,24.91931459,8.865488452,198467584,2.027090602,OK,26.15422279,8.61510737,207245312,2.086003987
gxkb-0.8.1/gxkb.bc,OSS,0,OK,0.145232059,0.19590119,21827584,OK,0.156943804,0.186222713,22155264,1.051972592,OK,0.161559747,0.174490114,22257664,1.122706528,OK,0.15950017,0.195748423,22900736,1.000780425,OK,0.152700698,0.21182102,22720512,0.9248430113
hackrf-2018.01.1/hackrf_cpldjtag.bc,OSS,0,OK,0.062133858,0.110429551,17850368,OK,0.061320533,0.096160343,17739776,1.148389737,OK,0.063295244,0.081081641,17727488,1.361955057,OK,0.062094261,0.12638978,18149376,0.8737221554,OK,0.063070673,0.091953704,17862656,1.200925533
hackrf-2018.01.1/hackrf_debug.bc,OSS,0,OK,0.120396888,0.180041062,19812352,OK,0.123480041,0.163250394,20320256,1.102852236,OK,0.124080727,0.146152282,20348928,1.231873082,OK,0.124963666,0.144599015,20316160,1.245105729,OK,0.123437128,0.253833451,20324352,0.7092881623
hackrf-2018.01.1/hackrf_info.bc,OSS,0,OK,0.060427565,0.078371818,17575936,OK,0.059165546,0.083956241,17641472,0.933484123,OK,0.0616752,0.084504265,17575936,0.9274303256,OK,0.061553433,0.085067866,17678336,0.921285812,OK,0.061489331,0.081697656,17739776,0.9592909006
hackrf-2018.01.1/hackrf_spiflash.bc,OSS,0,OK,0.079680608,0.140914,19030016,OK,0.079337915,0.109140499,19329024,1.291124755,OK,0.081704468,0.109308304,19275776,1.28914268,OK,0.080213024,0.136999477,19410944,1.02857327,OK,0.08099426,0.100924774,19439616,1.396228046
hackrf-2018.01.1/hackrf_sweep.bc,OSS,0,OK,0.12460775,0.163199453,21307392,OK,0.125229234,0.151757396,21221376,1.07539703,OK,0.132808947,0.212236532,21626880,0.7689508091,OK,0.128390143,0.151422575,21958656,1.077774916,OK,0.129446421,0.163560316,22224896,0.9977937008
hackrf-2018.01.1/hackrf_transfer.bc,OSS,0,OK,0.637414879,0.681307483,25980928,OK,0.70772317,0.458635353,27123712,1.485510174,OK,0.753643089,0.340879654,28053504,1.998674532,OK,0.793355414,0.347001834,29011968,1.963411764,OK,0.825398001,0.300665962,29917184,2.265994722
harvid-0.8.3/harvid.bc,OSS,0,OK,0.859245,0.924164,57470976,OK,0.981438543,0.906042849,58347520,1.020000325,OK,0.986890998,0.922709457,59232256,1.001576382,OK,0.961744824,0.963051457,60456960,0.9596205824,OK,0.950544727,0.91170774,59428864,1.013662558
